"ID","فرع البنك","نوع التمويل","تصنيف التمويل","قطاع العميل","قيمة التمويل","قيمة القسط","تاريخ الصرف","جنس العميل","عمرالعميل","الحالة الاجتماعية","احتياجات خاصة","عدد افراد الاسرة","قرض ادخاري","قيمة الدخل"
"8345.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8346.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم",">= 5000"
"8347.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم",">= 7500"
"8348.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","54000.0","< 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا","< 5000"
"8349.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","54000.0","< 1000","2019/03","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8350.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8351.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8352.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","نعم",">= 10000"
"8353.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","نعم",">= 7500"
"8354.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"8355.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8356.0","الدمام","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8357.0","الدمام","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"8358.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0","< 1000","2019/03","MALE",">= 40","متزوج","لا",">= 10","لا",">= 5000"
"8359.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"8360.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"8361.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/03","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"8362.0","الدمام","إجتماعي","زواج","موظف حكومي","18000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8363.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا","< 5000"
"8364.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"8365.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8366.0","الدمام","إجتماعي","زواج","موظف حكومي","24000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8367.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8368.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 05","لا",">= 7500"
"8369.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8370.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8371.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8372.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8373.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8374.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"8375.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8376.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"8377.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8378.0","الدمام","إجتماعي","أسرة","NULL","60000.0","< 1000","2019/01","MALE",">= 40","متزوج","لا",">= 05","لا",">= 7500"
"8379.0","الدمام","إجتماعي","أسرة","NULL","60000.0","< 1000","2019/01","MALE",">= 40","متزوج","لا",">= 05","لا","< 5000"
"8380.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8381.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8382.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8383.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8384.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8385.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8386.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8387.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8388.0","الدمام","إجتماعي","زواج","موظف شركة حكومية","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم",">= 7500"
"8389.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8390.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"8391.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8392.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8393.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","42000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8394.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","42000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8395.0","الدمام","إجتماعي","زواج","موظف شركة حكومية","48000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"8396.0","الدمام","إجتماعي","زواج","موظف حكومي","30000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"8397.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8398.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8399.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8400.0","الدمام","إجتماعي","زواج","موظف حكومي","30000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8401.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE",">= 30","متزوج","لا",">= 02","لا",">= 5000"
"8402.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","نعم",">= 7500"
"8403.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8404.0","الدمام","نقل","أجرة","NULL","77360.0",">= 1000","2019/02","MALE",">= 30","أعزب","لا","< 02","لا",">= 10000"
"8405.0","الدمام","نقل","أجرة","NULL","77360.0",">= 1000","2019/02","MALE",">= 30","أعزب","لا","< 02","لا","< 5000"
"8406.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0","< 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8407.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8408.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","48000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"8409.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","48000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا","< 5000"
"8410.0","الدمام","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 10","لا","< 5000"
"8411.0","الدمام","إجتماعي","أسرة","NULL","60000.0",">= 1000","2019/01","MALE",">= 40","متزوج","لا",">= 10","لا",">= 10000"
"8412.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"8413.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا","< 5000"
"8414.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8415.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8416.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8417.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8418.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم",">= 5000"
"8419.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8420.0","الدمام","إجتماعي","أسرة","موظف حكومي","60000.0","< 1000","2019/01","MALE",">= 40","متزوج","لا",">= 02","لا",">= 7500"
"8421.0","الدمام","نقل","أجرة","NULL","99935.0",">= 1000","2019/02","MALE","< 30","أعزب","لا","< 02","لا","< 5000"
"8422.0","الدمام","نقل","أجرة","NULL","99935.0",">= 1000","2019/02","MALE","< 30","أعزب","لا","< 02","لا",">= 5000"
"8423.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"8424.0","الدمام","إجتماعي","زواج","موظف حكومي","24000.0","< 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"8425.0","الدمام","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"8426.0","الدمام","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8427.0","الدمام","إجتماعي","زواج","موظف حكومي","18000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","نعم",">= 7500"
"8428.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8429.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/03","MALE","< 30","متزوج","لا",">= 02","لا",">= 5000"
"8430.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8431.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 10","لا",">= 5000"
"8432.0","الدمام","إجتماعي","أسرة","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 40","متزوج","لا",">= 10","لا",">= 7500"
"8433.0","الدمام","إجتماعي","زواج","NULL","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8434.0","الدمام","إجتماعي","زواج","NULL","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"8435.0","الدمام","إجتماعي","زواج","موظف حكومي","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
"8436.0","الدمام","نقل","أجرة","موظف حكومي","77360.0",">= 1000","2019/02","MALE","< 30","أعزب","نعم","< 02","لا","< 5000"
"8437.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"8438.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8439.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 10000"
"8440.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0",">= 1000","2019/02","MALE",">= 30","متزوج","لا",">= 02","لا",">= 7500"
"8441.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","42000.0","< 1000","2019/01","MALE","< 30","متزوج","نعم",">= 02","لا",">= 10000"
"8442.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","42000.0","< 1000","2019/01","MALE","< 30","متزوج","نعم",">= 02","لا","< 5000"
"8443.0","الدمام","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا",">= 10000"
"8444.0","الدمام","إجتماعي","زواج","NULL","60000.0",">= 1000","2019/01","MALE","< 30","متزوج","لا",">= 02","لا","< 5000"
"8445.0","الدمام","إجتماعي","زواج","موظف قطاع خاص","60000.0","< 1000","2019/02","MALE","< 30","متزوج","لا",">= 02","لا",">= 7500"
